1.3,1.45,-0.42,0.67
1.301,1.43,-0.47,0.68
1.302,1.41,-0.51,0.69
1.303,1.36,-0.55,0.69
1.304,1.33,-0.58,0.7
1.315,1.3,-0.6,0.72
1.316,1.26,-0.62,0.75
1.319,1.23,-0.63,0.78
1.323,1.19,-0.62,0.82
1.328,1.16,-0.61,0.82
1.334,1.11,-0.58,0.84
1.338,1.05,-0.55,0.85
1.344,1.01,-0.54,0.83
1.351,0.97,-0.52,0.82
1.354,0.94,-0.5,0.8
1.359,0.9,-0.48,0.78
1.366,0.87,-0.46,0.75
1.371,0.84,-0.44,0.73
1.374,0.81,-0.41,0.71
1.379,0.79,-0.41,0.68
1.408,0.78,-0.4,0.64
1.409,0.77,-0.39,0.59
1.41,0.77,-0.39,0.55
1.411,0.75,-0.39,0.51
1.414,0.75,-0.39,0.47
1.415,0.74,-0.4,0.44
1.416,0.74,-0.41,0.42
1.422,0.73,-0.42,0.39
1.425,0.73,-0.41,0.35
1.43,0.73,-0.41,0.34
1.436,0.74,-0.42,0.32
1.44,0.75,-0.43,0.31
1.449,0.75,-0.43,0.29
1.45,0.76,-0.44,0.29
1.456,0.76,-0.45,0.28
1.46,0.76,-0.46,0.27
1.466,0.77,-0.48,0.26
1.472,0.77,-0.5,0.26
1.475,0.77,-0.52,0.27
1.481,0.78,-0.53,0.27
1.49,0.77,-0.55,0.27
1.491,0.77,-0.59,0.27
1.495,0.76,-0.6,0.25
1.503,0.75,-0.61,0.24
1.505,0.75,-0.63,0.22
1.517,0.74,-0.65,0.2
1.519,0.74,-0.65,0.19
1.521,0.75,-0.66,0.16
1.556,0.77,-0.62,0.17
1.557,0.74,-0.66,0.15
1.558,0.75,-0.65,0.15
1.561,0.74,-0.65,0.14
1.566,0.73,-0.66,0.14
1.567,0.73,-0.65,0.15
1.567,0.72,-0.65,0.15
1.568,0.72,-0.66,0.15
1.569,0.71,-0.67,0.15
1.573,0.71,-0.69,0.13
1.575,0.71,-0.69,0.14
1.584,0.71,-0.72,0.14
1.586,0.71,-0.73,0.13
1.59,0.71,-0.75,0.12
1.595,0.71,-0.75,0.11
1.602,0.71,-0.77,0.1
1.606,0.71,-0.78,0.1
1.61,0.69,-0.8,0.09
1.618,0.67,-0.82,0.08
1.621,0.65,-0.83,0.09
1.626,0.63,-0.85,0.09
1.635,0.6,-0.86,0.12
1.636,0.58,-0.86,0.14
1.641,0.55,-0.87,0.17
1.646,0.53,-0.87,0.19
1.651,0.52,-0.86,0.22
1.656,0.51,-0.85,0.25
1.661,0.54,-0.84,0.28
1.678,0.57,-0.84,0.3
1.679,0.61,-0.86,0.31
1.68,0.64,-0.89,0.32
1.683,0.65,-0.89,0.33
1.698,0.65,-0.88,0.32
1.699,0.63,-0.82,0.3
1.699,0.62,-0.76,0.3
1.701,0.62,-0.7,0.32
1.706,0.64,-0.64,0.34
1.711,0.67,-0.59,0.37
1.718,0.71,-0.55,0.41
1.721,0.75,-0.52,0.44
1.726,0.8,-0.49,0.47
1.733,0.84,-0.47,0.48
1.736,0.87,-0.46,0.48
1.741,0.91,-0.46,0.47
1.747,0.93,-0.46,0.46
1.752,0.96,-0.46,0.46
1.756,0.99,-0.47,0.45
1.763,1.02,-0.48,0.43
1.775,1.07,-0.49,0.41
1.776,1.1,-0.51,0.38
1.777,1.12,-0.54,0.36
1.789,1.14,-0.55,0.35
1.79,1.18,-0.58,0.33
1.792,1.19,-0.59,0.32
1.797,1.2,-0.6,0.32
1.817,1.22,-0.6,0.33
1.819,1.24,-0.59,0.32
1.82,1.26,-0.57,0.33
1.821,1.27,-0.55,0.33
1.822,1.28,-0.52,0.32
1.828,1.28,-0.49,0.31
1.839,1.28,-0.46,0.31
1.84,1.26,-0.42,0.31
1.843,1.23,-0.4,0.31
1.855,1.21,-0.35,0.3
1.856,1.18,-0.31,0.29
1.861,1.15,-0.27,0.29
1.863,1.11,-0.23,0.3
1.872,1.08,-0.19,0.3
1.873,1.04,-0.16,0.29
1.878,1,-0.12,0.29
1.884,0.97,-0.1,0.29
1.887,0.94,-0.08,0.28
1.892,0.9,-0.06,0.27
1.901,0.88,-0.04,0.27
1.903,0.86,-0.03,0.26
1.908,0.84,-0.02,0.27
1.913,0.82,-0.02,0.27
1.918,0.8,-0.02,0.27
1.923,0.79,-0.02,0.25
1.928,0.77,-0.03,0.24
1.934,0.77,-0.04,0.23
1.942,0.76,-0.05,0.22
1.943,0.74,-0.06,0.2
1.966,0.73,-0.07,0.22
1.972,0.73,-0.09,0.21
1.973,0.74,-0.1,0.21
1.974,0.74,-0.11,0.21
1.975,0.82,-0.1,0.28
1.976,0.76,-0.13,0.21
1.979,0.74,-0.15,0.2
1.985,0.78,-0.16,0.2
1.989,0.78,-0.17,0.18
1.994,0.79,-0.18,0.19
2.002,0.79,-0.2,0.19
2.004,0.81,-0.23,0.2
2.009,0.83,-0.25,0.21
2.025,0.88,-0.26,0.22
2.026,0.91,-0.27,0.23
2.026,0.92,-0.28,0.25
2.042,0.95,-0.29,0.24
2.044,0.98,-0.3,0.24
2.045,1.01,-0.3,0.25
2.046,1.04,-0.29,0.28
2.05,1.1,-0.27,0.32
2.055,1.14,-0.24,0.35
2.059,1.17,-0.22,0.39
2.066,1.2,-0.2,0.42
2.07,1.22,-0.19,0.45
2.074,1.23,-0.19,0.47
2.079,1.24,-0.2,0.48
2.097,1.25,-0.27,0.5
2.099,1.27,-0.29,0.51
2.103,1.27,-0.31,0.52
2.104,1.29,-0.34,0.53
2.105,1.3,-0.36,0.56
2.109,1.31,-0.38,0.6
2.118,1.32,-0.4,0.63
2.12,1.33,-0.4,0.68
2.124,1.33,-0.41,0.71
2.129,1.33,-0.42,0.75
2.136,1.32,-0.41,0.78
2.139,1.31,-0.39,0.81
2.144,1.31,-0.36,0.84
2.151,1.31,-0.34,0.84
2.155,1.32,-0.31,0.85
2.159,1.34,-0.26,0.84
2.17,1.37,-0.24,0.81
2.171,1.45,-0.23,0.78
2.176,1.5,-0.25,0.78
2.181,1.53,-0.25,0.78
2.187,1.54,-0.23,0.78
2.19,1.5,-0.2,0.77
2.195,1.46,-0.14,0.77
2.202,1.41,-0.07,0.77
2.205,1.36,-0.02,0.77
2.21,1.31,0.02,0.75
2.239,1.26,0.05,0.74
2.24,1.22,0.08,0.71
2.241,1.17,0.09,0.68
2.244,1.14,0.11,0.63
2.247,1.11,0.1,0.58
2.249,1.11,0.1,0.52
2.25,1.09,0.08,0.47
2.251,1.09,0.05,0.42
2.26,1.09,0.02,0.39
2.261,1.08,-0.01,0.36
2.272,1.08,-0.06,0.36
2.273,1.09,-0.09,0.36
2.276,1.08,-0.13,0.37
2.281,1.08,-0.18,0.39
2.288,1.1,-0.23,0.4
2.291,1.13,-0.29,0.42
2.296,1.15,-0.32,0.44
2.302,1.19,-0.37,0.45
2.306,1.22,-0.41,0.47
2.311,1.24,-0.42,0.49
2.319,1.24,-0.43,0.51
2.321,1.24,-0.43,0.53
2.326,1.23,-0.42,0.54
2.331,1.21,-0.4,0.56
2.34,1.18,-0.39,0.58
2.341,1.16,-0.37,0.61
2.346,1.13,-0.34,0.64
2.354,1.11,-0.32,0.67
2.356,1.08,-0.3,0.71
2.361,1.06,-0.28,0.73
2.393,1.03,-0.26,0.74
2.394,1.02,-0.25,0.73
2.395,1.01,-0.24,0.73
2.396,0.97,-0.24,0.66
2.397,0.96,-0.25,0.62
2.399,0.94,-0.26,0.57
2.4,0.93,-0.27,0.53
2.409,0.92,-0.28,0.5
2.41,0.91,-0.29,0.46
2.412,0.91,-0.3,0.43
2.418,0.91,-0.31,0.4
2.426,0.9,-0.32,0.38
2.427,0.91,-0.34,0.36
2.434,0.92,-0.37,0.33
2.439,0.92,-0.38,0.32
2.442,0.92,-0.4,0.3
2.447,0.92,-0.41,0.3
2.453,0.91,-0.43,0.29
2.457,0.9,-0.44,0.29
2.462,0.89,-0.45,0.26
2.47,0.88,-0.48,0.26
2.473,0.87,-0.49,0.25
2.477,0.86,-0.51,0.25
2.488,0.85,-0.52,0.24
2.489,0.84,-0.54,0.24
2.493,0.84,-0.56,0.24
2.501,0.84,-0.57,0.23
2.503,0.84,-0.58,0.23
2.554,0.85,-0.6,0.23
2.557,0.85,-0.62,0.23
2.588,0.85,-0.64,0.23
2.589,0.85,-0.66,0.23
2.591,0.84,-0.66,0.23
2.592,0.84,-0.67,0.21
2.594,0.84,-0.67,0.2
2.595,0.83,-0.67,0.2
2.596,0.84,-0.67,0.21
2.6,0.83,-0.66,0.21
2.602,0.83,-0.66,0.21
2.605,0.84,-0.66,0.21
2.607,0.84,-0.65,0.22
2.609,0.84,-0.65,0.22
2.611,0.84,-0.66,0.22
2.613,0.83,-0.66,0.21
2.613,0.83,-0.68,0.21
2.614,0.82,-0.71,0.21
2.614,0.82,-0.73,0.2
2.615,0.82,-0.77,0.19
2.616,0.82,-0.8,0.18
2.616,0.81,-0.81,0.16
2.62,0.81,-0.83,0.14
2.623,0.8,-0.84,0.13
2.628,0.79,-0.85,0.13
2.635,0.77,-0.85,0.11
2.638,0.76,-0.84,0.11
2.643,0.73,-0.82,0.12
2.661,0.72,-0.81,0.13
2.662,0.69,-0.78,0.14
2.663,0.68,-0.76,0.16
2.664,0.67,-0.73,0.18
2.669,0.68,-0.72,0.21
2.673,0.71,-0.73,0.21
2.678,0.78,-0.8,0.19
2.684,0.8,-0.81,0.19
2.688,0.79,-0.78,0.18
2.693,0.78,-0.71,0.18
2.7,0.76,-0.64,0.17
2.703,0.74,-0.57,0.18
2.708,0.73,-0.51,0.19
2.713,0.74,-0.48,0.22
2.718,0.75,-0.45,0.25
2.723,0.77,-0.42,0.27
2.728,0.78,-0.38,0.3
2.734,0.8,-0.35,0.3
2.738,0.81,-0.32,0.29
2.744,0.82,-0.31,0.27
2.75,0.84,-0.31,0.27
2.754,0.85,-0.29,0.26
2.759,0.87,-0.3,0.24
2.764,0.88,-0.3,0.22
2.769,0.9,-0.31,0.21
2.774,0.91,-0.33,0.21
2.779,0.91,-0.35,0.2
2.795,0.92,-0.37,0.2
2.797,0.92,-0.4,0.21
2.8,0.93,-0.42,0.21
2.801,0.93,-0.44,0.24
2.807,0.93,-0.47,0.26
2.809,0.92,-0.49,0.27
2.814,0.92,-0.51,0.3
2.82,0.92,-0.51,0.32
2.825,0.92,-0.51,0.34
2.83,0.92,-0.5,0.35
2.835,0.92,-0.49,0.36
2.839,0.93,-0.47,0.37
2.844,0.93,-0.45,0.37
2.851,0.94,-0.42,0.37
2.854,0.93,-0.39,0.36
2.859,0.93,-0.36,0.35
2.865,0.92,-0.33,0.34
2.872,0.91,-0.3,0.32
2.875,0.9,-0.28,0.32
2.88,0.89,-0.25,0.31
2.887,0.87,-0.22,0.29
2.891,0.85,-0.2,0.28
2.895,0.83,-0.19,0.26
2.906,0.81,-0.16,0.24
2.908,0.79,-0.15,0.23
2.911,0.78,-0.14,0.22
2.915,0.76,-0.13,0.21
2.936,0.76,-0.12,0.2
2.937,0.75,-0.12,0.21
2.938,0.74,-0.11,0.21
2.939,0.74,-0.12,0.21
2.941,0.74,-0.11,0.21
2.946,0.75,-0.12,0.21
2.961,0.75,-0.12,0.21
2.963,0.76,-0.13,0.21
2.966,0.76,-0.12,0.22
2.967,0.76,-0.13,0.21
2.973,0.77,-0.15,0.22
2.976,0.79,-0.17,0.23
2.984,0.78,-0.18,0.18
2.989,0.81,-0.18,0.21
2.991,0.81,-0.19,0.22
2.996,0.84,-0.19,0.22
3.007,0.83,-0.18,0.25
3.008,0.91,-0.2,0.2
3.011,0.92,-0.21,0.2
3.022,0.95,-0.2,0.19
3.039,0.98,-0.2,0.22
3.041,1,-0.21,0.21
3.045,1.03,-0.22,0.19
3.046,1.05,-0.22,0.19
3.048,1.07,-0.21,0.19
3.051,1.1,-0.21,0.2
3.053,1.12,-0.22,0.21
3.064,1.14,-0.21,0.22
3.066,1.16,-0.2,0.25
3.068,1.19,-0.19,0.26
3.077,1.2,-0.19,0.29
3.079,1.21,-0.19,0.3
3.082,1.22,-0.21,0.33
3.116,1.23,-0.23,0.35
3.117,1.27,-0.26,0.33
3.117,1.28,-0.27,0.37
3.118,1.31,-0.28,0.4
3.119,1.33,-0.31,0.42
3.12,1.35,-0.33,0.43
3.12,1.36,-0.35,0.44
3.121,1.36,-0.35,0.46
3.126,1.37,-0.36,0.5
3.132,1.38,-0.36,0.51
3.137,1.37,-0.37,0.5
3.142,1.37,-0.36,0.5
3.146,1.38,-0.35,0.53
3.152,1.37,-0.33,0.53
3.157,1.38,-0.32,0.54
3.162,1.37,-0.29,0.53
3.17,1.37,-0.26,0.54
3.174,1.38,-0.24,0.53
3.177,1.41,-0.22,0.54
3.182,1.47,-0.24,0.53
3.188,1.52,-0.29,0.52
3.192,1.54,-0.32,0.53
3.197,1.53,-0.33,0.57
3.231,1.49,-0.31,0.58
3.234,1.44,-0.27,0.59
3.235,1.38,-0.22,0.59
3.236,1.31,-0.2,0.58
3.238,1.26,-0.17,0.57
3.239,1.19,-0.15,0.55
3.24,1.14,-0.13,0.53
3.242,1.1,-0.1,0.5
3.243,1.07,-0.09,0.47
3.254,1.07,-0.07,0.44
3.255,1.05,-0.07,0.43
3.258,1.07,-0.09,0.4
3.264,1.1,-0.12,0.37
3.272,1.12,-0.19,0.34
3.274,1.13,-0.22,0.34
3.278,1.14,-0.26,0.35
3.289,1.17,-0.3,0.35
3.291,1.18,-0.34,0.37
3.293,1.21,-0.38,0.37
3.298,1.23,-0.42,0.37
3.315,1.25,-0.46,0.39
3.318,1.27,-0.49,0.39
3.32,1.28,-0.52,0.43
3.321,1.27,-0.53,0.45
3.324,1.26,-0.53,0.48
3.333,1.23,-0.52,0.51
3.335,1.21,-0.51,0.54
3.339,1.18,-0.47,0.56
3.344,1.15,-0.45,0.58
3.349,1.12,-0.41,0.6
3.399,1.09,-0.37,0.61
3.401,1.06,-0.34,0.62
3.403,1.02,-0.31,0.64
3.405,1,-0.28,0.65
3.408,0.96,-0.25,0.63
3.41,0.93,-0.24,0.63
3.411,0.91,-0.23,0.62
3.415,0.88,-0.23,0.59
3.417,0.87,-0.23,0.56
3.419,0.86,-0.24,0.53
3.421,0.85,-0.24,0.49
3.422,0.85,-0.24,0.45
3.424,0.85,-0.24,0.43
3.426,0.85,-0.26,0.39
3.427,0.86,-0.27,0.36
3.437,0.87,-0.28,0.33
3.439,0.87,-0.3,0.31
3.441,0.87,-0.32,0.28
3.444,0.88,-0.33,0.27
3.456,0.89,-0.34,0.25
3.457,0.89,-0.36,0.25
3.46,0.88,-0.38,0.24
3.465,0.87,-0.39,0.23
3.478,0.87,-0.4,0.22
3.48,0.86,-0.42,0.22
3.482,0.84,-0.44,0.22
3.517,0.83,-0.45,0.22
3.523,0.82,-0.47,0.23
3.525,0.81,-0.49,0.22
3.526,0.8,-0.5,0.22
3.526,0.79,-0.52,0.22
3.528,0.79,-0.53,0.21
3.529,0.8,-0.55,0.21
3.531,0.8,-0.57,0.21
3.543,0.8,-0.59,0.21
3.548,0.8,-0.6,0.2
3.552,0.8,-0.61,0.21
3.556,0.81,-0.62,0.21
3.558,0.81,-0.62,0.22
3.56,0.81,-0.63,0.23
3.563,0.8,-0.64,0.25
3.565,0.8,-0.64,0.26
3.568,0.78,-0.63,0.28
3.576,0.76,-0.63,0.28
3.578,0.75,-0.64,0.27
3.58,0.74,-0.64,0.27
3.592,0.74,-0.65,0.27
3.594,0.74,-0.66,0.26
3.596,0.75,-0.67,0.25
3.607,0.76,-0.68,0.22
3.609,0.76,-0.7,0.22
3.611,0.77,-0.71,0.21
3.615,0.78,-0.73,0.2
3.639,0.78,-0.75,0.18
3.641,0.78,-0.76,0.18
3.642,0.77,-0.77,0.16
3.643,0.75,-0.78,0.15
3.643,0.74,-0.78,0.16
3.646,0.72,-0.79,0.17
3.655,0.69,-0.79,0.19
3.656,0.68,-0.78,0.23
3.66,0.65,-0.76,0.25
3.665,0.64,-0.75,0.28
3.671,0.66,-0.75,0.3
3.675,0.71,-0.79,0.29
3.68,0.74,-0.82,0.28
3.685,0.76,-0.84,0.28
3.69,0.75,-0.81,0.28
3.696,0.73,-0.74,0.29
3.704,0.7,-0.66,0.3
3.706,0.69,-0.57,0.3
3.711,0.7,-0.51,0.31
3.716,0.71,-0.47,0.32
3.722,0.73,-0.44,0.33
3.726,0.75,-0.42,0.35
3.731,0.76,-0.4,0.36
3.736,0.77,-0.38,0.37
3.741,0.78,-0.37,0.37
3.746,0.79,-0.35,0.37
3.768,0.8,-0.34,0.36
3.777,0.82,-0.35,0.35
3.79,0.85,-0.34,0.34
3.793,0.89,-0.36,0.32
3.794,0.92,-0.38,0.31
3.796,0.96,-0.39,0.29
3.798,0.98,-0.41,0.28
3.799,1.02,-0.42,0.28
3.801,1.03,-0.44,0.28
3.803,1.04,-0.44,0.3
3.804,1.06,-0.45,0.31
3.814,1.06,-0.44,0.32
3.816,1.08,-0.44,0.34
3.817,1.09,-0.44,0.35
3.825,1.09,-0.43,0.33
3.827,1.09,-0.42,0.34
3.832,1.09,-0.41,0.34
3.841,1.08,-0.4,0.34
3.843,1.07,-0.39,0.32
3.847,1.06,-0.37,0.32
3.857,1.05,-0.35,0.32
3.859,1.01,-0.3,0.3
3.863,0.97,-0.28,0.28
3.874,0.93,-0.26,0.26
3.876,0.9,-0.23,0.24
3.878,0.86,-0.21,0.22
3.883,0.83,-0.19,0.2
3.89,0.8,-0.17,0.19
3.893,0.78,-0.15,0.19
3.898,0.75,-0.14,0.18
3.924,0.73,-0.12,0.17
3.927,0.72,-0.11,0.17
3.928,0.71,-0.1,0.17
3.93,0.7,-0.09,0.16
3.933,0.7,-0.08,0.27
3.935,0.65,-0.1,0.13
3.936,0.7,-0.09,0.13
3.938,0.66,-0.09,0.13
3.958,0.67,-0.08,0.15
3.959,0.67,-0.1,0.13
3.961,0.68,-0.12,0.12
3.962,0.69,-0.12,0.11
3.964,0.69,-0.14,0.12
3.973,0.69,-0.14,0.12
3.974,0.69,-0.16,0.11
3.978,0.7,-0.16,0.11
3.989,0.71,-0.17,0.1
3.991,0.73,-0.17,0.08
3.994,0.75,-0.18,0.08
3.998,0.77,-0.19,0.07
4.006,0.8,-0.2,0.08
4.008,0.82,-0.21,0.09
4.014,0.85,-0.21,0.1
4.027,0.87,-0.22,0.11
4.029,0.89,-0.23,0.12
4.048,0.91,-0.25,0.14
4.05,0.94,-0.26,0.15
4.053,0.95,-0.26,0.2
4.055,0.98,-0.28,0.2
4.057,0.99,-0.29,0.21
4.059,1,-0.3,0.22
4.061,0.99,-0.3,0.26
4.095,1.01,-0.31,0.25
4.097,1.01,-0.31,0.27
4.111,1.02,-0.32,0.29
4.112,1.03,-0.33,0.3
4.114,1.03,-0.34,0.32
4.115,1.05,-0.35,0.32
4.116,1.06,-0.36,0.32
4.117,1.09,-0.38,0.33
4.119,1.1,-0.39,0.33
4.12,1.12,-0.41,0.34
4.121,1.14,-0.42,0.34
4.122,1.16,-0.44,0.35
4.128,1.17,-0.45,0.35
4.129,1.19,-0.47,0.34
4.137,1.2,-0.48,0.35
4.138,1.22,-0.48,0.37
4.144,1.23,-0.49,0.36
4.149,1.25,-0.49,0.38
4.154,1.28,-0.47,0.42
4.159,1.29,-0.46,0.42
4.164,1.3,-0.43,0.42
